,time,data_rate,rssi,sensor,snr
925,2019-10-28 14:02:22.866221824+00:00,SF12BW125,-113,node2,-3.8
926,2019-10-28 14:02:26.930898944+00:00,SF12BW125,-113,node3,-6.0
927,2019-10-28 14:03:27.683264+00:00,SF12BW125,-109,node1,0.8
928,2019-10-28 14:03:28.984363008+00:00,SF12BW125,-111,node2,-5.0
929,2019-10-28 14:03:33.053696+00:00,SF12BW125,-113,node3,-5.8
930,2019-10-28 14:04:33.793832960+00:00,SF12BW125,-108,node1,0.8
931,2019-10-28 14:04:39.170053120+00:00,SF12BW125,-113,node3,-7.2
932,2019-10-28 14:05:39.905064960+00:00,SF12BW125,-106,node1,1.2
933,2019-10-28 14:05:41.211206912+00:00,SF12BW125,-111,node2,-3.8
934,2019-10-28 14:05:45.292321024+00:00,SF12BW125,-113,node3,-5.5
935,2019-10-28 14:06:46.025854976+00:00,SF12BW125,-109,node1,0.5
936,2019-10-28 14:06:47.328290816+00:00,SF12BW125,-111,node2,-4.5
937,2019-10-28 14:06:51.404040192+00:00,SF12BW125,-113,node3,-7.5
938,2019-10-28 14:07:52.137597184+00:00,SF12BW125,-107,node1,1.0
939,2019-10-28 14:07:53.449861120+00:00,SF12BW125,-111,node2,-4.2
940,2019-10-28 14:08:59.560339968+00:00,SF12BW125,-113,node2,-4.2
941,2019-10-28 14:09:03.633736960+00:00,SF12BW125,-113,node3,-8.0
942,2019-10-28 14:10:04.375507200+00:00,SF12BW125,-109,node1,0.8
943,2019-10-28 14:10:05.684265984+00:00,SF12BW125,-113,node2,-3.8
944,2019-10-28 14:10:09.748944128+00:00,SF12BW125,-112,node3,-6.8
945,2019-10-28 14:11:11.797824+00:00,SF12BW125,-112,node2,-4.2
946,2019-10-28 14:11:15.870231040+00:00,SF12BW125,-111,node3,-6.2
947,2019-10-28 14:12:16.607554048+00:00,SF12BW125,-108,node1,1.0
948,2019-10-28 14:12:17.919064064+00:00,SF12BW125,-112,node2,-4.2
949,2019-10-28 14:12:21.987415040+00:00,SF12BW125,-113,node3,-7.0
950,2019-10-28 14:13:22.727091200+00:00,SF12BW125,-108,node1,1.0
951,2019-10-28 14:13:24.028420864+00:00,SF12BW125,-112,node2,-4.8
952,2019-10-28 14:13:28.105392896+00:00,SF12BW125,-113,node3,-6.5
953,2019-10-28 14:14:28.841260800+00:00,SF12BW125,-109,node1,1.5
954,2019-10-28 14:14:30.152472064+00:00,SF12BW125,-113,node2,-4.0
955,2019-10-28 14:14:34.229922048+00:00,SF12BW125,-111,node3,-7.5
956,2019-10-28 14:15:34.952944128+00:00,SF12BW125,-109,node1,1.8
957,2019-10-28 14:16:42.381628160+00:00,SF12BW125,-111,node2,-4.2
958,2019-10-28 14:16:46.464190976+00:00,SF12BW125,-111,node3,-7.0
959,2019-10-28 14:17:47.187570944+00:00,SF12BW125,-109,node1,-0.2
960,2019-10-28 14:17:48.496675072+00:00,SF12BW125,-111,node2,-4.2
961,2019-10-28 14:17:52.579896064+00:00,SF12BW125,-112,node3,-8.0
962,2019-10-28 14:18:53.306312960+00:00,SF12BW125,-108,node1,1.0
963,2019-10-28 14:18:54.628249856+00:00,SF12BW125,-112,node2,-4.5
964,2019-10-28 14:18:58.699767040+00:00,SF12BW125,-111,node3,-8.0
965,2019-10-28 14:20:04.810568960+00:00,SF12BW125,-112,node3,-5.8
966,2019-10-28 14:21:05.540273920+00:00,SF12BW125,-109,node1,0.0
967,2019-10-28 14:21:06.852468992+00:00,SF12BW125,-111,node2,-5.8
968,2019-10-28 14:22:11.661103872+00:00,SF12BW125,-108,node1,0.8
969,2019-10-28 14:22:12.971527936+00:00,SF12BW125,-113,node2,-4.2
970,2019-10-28 14:22:17.051484160+00:00,SF12BW125,-114,node3,-7.8
971,2019-10-28 14:23:17.777024+00:00,SF12BW125,-107,node1,-0.2
972,2019-10-28 14:23:19.089113856+00:00,SF12BW125,-112,node2,-4.0
973,2019-10-28 14:23:23.198735104+00:00,SF12BW125,-112,node3,-7.0
974,2019-10-28 14:24:23.896344832+00:00,SF12BW125,-107,node1,1.0
975,2019-10-28 14:24:25.197277184+00:00,SF12BW125,-111,node2,-4.2
976,2019-10-28 14:24:29.292222976+00:00,SF12BW125,-111,node3,-5.5
977,2019-10-28 14:25:30.005182976+00:00,SF12BW125,-109,node1,0.5
978,2019-10-28 14:25:31.319272960+00:00,SF12BW125,-111,node2,-4.2
979,2019-10-28 14:27:42.247828992+00:00,SF12BW125,-111,node1,0.0
980,2019-10-28 14:27:43.556632064+00:00,SF12BW125,-113,node2,-5.2
981,2019-10-28 14:27:47.633379840+00:00,SF12BW125,-112,node3,-7.8
982,2019-10-28 14:28:48.357337856+00:00,SF12BW125,-108,node1,0.0
983,2019-10-28 14:28:49.667954944+00:00,SF12BW125,-112,node2,-4.0
984,2019-10-28 14:28:53.747056128+00:00,SF12BW125,-110,node3,-7.0
985,2019-10-28 14:29:54.475994112+00:00,SF12BW125,-108,node1,0.0
986,2019-10-28 14:29:55.795620864+00:00,SF12BW125,-111,node2,-4.5
987,2019-10-28 14:31:00.590333952+00:00,SF12BW125,-108,node1,0.5
988,2019-10-28 14:31:01.903016960+00:00,SF12BW125,-110,node2,-4.8
989,2019-10-28 14:31:06.000503040+00:00,SF12BW125,-112,node3,-7.5
990,2019-10-28 14:32:06.707142144+00:00,SF12BW125,-109,node1,1.0
991,2019-10-28 14:32:12.095452160+00:00,SF12BW125,-112,node3,-8.2
992,2019-10-28 14:33:12.825242112+00:00,SF12BW125,-108,node1,0.2
993,2019-10-28 14:33:14.135490816+00:00,SF12BW125,-108,node2,-3.2
994,2019-10-28 14:33:18.216214784+00:00,SF12BW125,-110,node3,-7.0
995,2019-10-28 14:34:18.941329920+00:00,SF12BW125,-108,node1,0.2
996,2019-10-28 14:34:20.252774912+00:00,SF12BW125,-113,node2,-5.2
997,2019-10-28 14:34:24.331897856+00:00,SF12BW125,-112,node3,-7.0
998,2019-10-28 14:35:25.064559104+00:00,SF12BW125,-109,node1,0.8
999,2019-10-28 14:35:26.366745088+00:00,SF12BW125,-113,node2,-5.2
1000,2019-10-28 14:35:30.447698944+00:00,SF12BW125,-112,node3,-6.5
1001,2019-10-28 14:36:31.172669952+00:00,SF12BW125,-108,node1,-0.8
1002,2019-10-28 14:36:32.487739136+00:00,SF12BW125,-112,node2,-4.8
1003,2019-10-28 14:37:38.602251008+00:00,SF12BW125,-109,node2,-5.0
1004,2019-10-28 14:37:42.714167040+00:00,SF12BW125,-113,node3,-8.2
1005,2019-10-28 14:38:43.412668928+00:00,SF12BW125,-109,node1,0.5
1006,2019-10-28 14:38:44.714977024+00:00,SF12BW125,-113,node2,-4.8
1007,2019-10-28 14:38:48.797091840+00:00,SF12BW125,-113,node3,-7.8
1008,2019-10-28 14:39:49.521726976+00:00,SF12BW125,-109,node1,0.5
1009,2019-10-28 14:39:50.832663040+00:00,SF12BW125,-112,node2,-4.5
1010,2019-10-28 14:39:54.910088960+00:00,SF12BW125,-113,node3,-8.5
1011,2019-10-28 14:40:55.636492032+00:00,SF12BW125,-109,node1,-0.2
1012,2019-10-28 14:41:01.034816+00:00,SF12BW125,-109,node3,-7.2
1013,2019-10-28 14:42:01.756563968+00:00,SF12BW125,-108,node1,0.5
1014,2019-10-28 14:42:03.066687232+00:00,SF12BW125,-112,node2,-4.5
1015,2019-10-28 14:43:09.185581056+00:00,SF12BW125,-113,node2,-5.5
1016,2019-10-28 14:43:13.260781056+00:00,SF12BW125,-111,node3,-8.2
1017,2019-10-28 14:44:13.991004928+00:00,SF12BW125,-109,node1,0.5
1018,2019-10-28 14:44:15.307905792+00:00,SF12BW125,-109,node2,-5.0
1019,2019-10-28 14:44:19.384247040+00:00,SF12BW125,-113,node3,-8.5
1020,2019-10-28 14:45:20.107147008+00:00,SF12BW125,-109,node1,-0.5
1021,2019-10-28 14:45:21.422921984+00:00,SF12BW125,-113,node2,-5.8
1022,2019-10-28 14:45:25.496342016+00:00,SF12BW125,-113,node3,-7.5
1023,2019-10-28 14:46:26.240414976+00:00,SF12BW125,-107,node1,0.0
1024,2019-10-28 14:46:27.539992064+00:00,SF12BW125,-113,node2,-5.8
1025,2019-10-28 14:46:31.622668032+00:00,SF12BW125,-112,node3,-9.0
1026,2019-10-28 14:47:32.340763136+00:00,SF12BW125,-107,node1,-1.2
1027,2019-10-28 14:47:33.658425088+00:00,SF12BW125,-112,node2,-5.5
1028,2019-10-28 14:47:37.728873984+00:00,SF12BW125,-113,node3,-8.5
1029,2019-10-28 14:48:43.851535104+00:00,SF12BW125,-111,node3,-7.0
1030,2019-10-28 14:49:44.575184128+00:00,SF12BW125,-107,node1,0.5
1031,2019-10-28 14:49:45.891234048+00:00,SF12BW125,-112,node2,-5.8
1032,2019-10-28 14:49:49.969389056+00:00,SF12BW125,-112,node3,-7.5
1033,2019-10-29 08:26:00.898576896+00:00,SF12BW125,-113,node1,1.8
1034,2019-10-29 08:26:49.261420032+00:00,SF12BW125,-114,node2,-1.8
1035,2019-10-29 08:27:44.937139968+00:00,SF12BW125,-112,node3,0.8
1036,2019-10-29 08:27:55.371083008+00:00,SF12BW125,-113,node2,-1.5
1037,2019-10-29 08:28:51.053611008+00:00,SF12BW125,-112,node3,1.5
1038,2019-10-29 08:29:01.497881856+00:00,SF12BW125,-113,node2,0.0
1039,2019-10-29 08:29:19.241056+00:00,SF12BW125,-110,node1,2.0
1040,2019-10-29 08:30:25.360690176+00:00,SF12BW125,-113,node1,0.5
1041,2019-10-29 08:31:31.480106240+00:00,SF12BW125,-112,node1,1.8
1042,2019-10-29 08:32:09.419598080+00:00,SF12BW125,-112,node3,3.5
1043,2019-10-29 08:32:19.851804928+00:00,SF12BW125,-114,node2,0.8
1044,2019-10-29 08:33:15.521768192+00:00,SF12BW125,-111,node3,4.2
1045,2019-10-29 08:33:25.968401920+00:00,SF12BW125,-114,node2,1.0
1046,2019-10-29 08:33:43.723624960+00:00,SF12BW125,-114,node1,0.8
1047,2019-10-29 08:34:21.642846976+00:00,SF12BW125,-109,node3,2.8
1048,2019-10-29 08:34:32.075203840+00:00,SF12BW125,-113,node2,0.2
1049,2019-10-29 08:35:27.759838208+00:00,SF12BW125,-112,node3,3.0
1050,2019-10-29 08:36:33.879499008+00:00,SF12BW125,-113,node3,3.0
1051,2019-10-29 08:36:44.312836864+00:00,SF12BW125,-113,node2,1.8
1052,2019-10-29 08:37:02.070196992+00:00,SF12BW125,-114,node1,2.2
1053,2019-10-29 08:37:39.990199040+00:00,SF12BW125,-113,node3,3.2
1054,2019-10-29 08:37:50.426192896+00:00,SF12BW125,-114,node2,0.5
1055,2019-10-29 08:38:46.105506816+00:00,SF12BW125,-113,node3,2.5
1056,2019-10-29 08:39:14.299192832+00:00,SF12BW125,-113,node1,1.2
1057,2019-10-29 08:39:52.228105984+00:00,SF12BW125,-112,node3,2.2
1058,2019-10-29 08:40:02.663717888+00:00,SF12BW125,-113,node2,-1.0
1059,2019-10-29 08:40:20.424253952+00:00,SF12BW125,-113,node1,1.5
1060,2019-10-29 08:40:58.349127936+00:00,SF12BW125,-113,node3,3.0
1061,2019-10-29 08:41:26.536472064+00:00,SF12BW125,-113,node1,3.0
1062,2019-10-29 08:42:04.460335872+00:00,SF12BW125,-113,node3,2.5
1063,2019-10-29 08:42:14.906196992+00:00,SF12BW125,-111,node2,-0.2
1064,2019-10-29 08:42:32.656750848+00:00,SF12BW125,-114,node1,0.0
1065,2019-10-29 08:43:10.580944896+00:00,SF12BW125,-113,node3,1.5
1066,2019-10-29 08:43:21.018874880+00:00,SF12BW125,-113,node2,0.8
1067,2019-10-29 08:44:16.695292928+00:00,SF12BW125,-112,node3,2.8
1068,2019-10-29 08:44:44.888946944+00:00,SF12BW125,-114,node1,2.5
1069,2019-10-29 08:45:33.253232896+00:00,SF12BW125,-114,node2,2.0
1070,2019-10-29 08:46:28.926178048+00:00,SF12BW125,-114,node3,2.8
1071,2019-10-29 08:46:39.367041024+00:00,SF12BW125,-113,node2,-0.5
1072,2019-10-29 08:47:45.483030016+00:00,SF12BW125,-113,node2,1.0
1073,2019-10-29 08:48:03.237776896+00:00,SF12BW125,-112,node1,2.2
1074,2019-10-29 08:48:41.165419008+00:00,SF12BW125,-115,node3,2.8
1075,2019-10-29 08:49:09.348932864+00:00,SF12BW125,-115,node1,1.5
1076,2019-10-29 08:49:47.284167168+00:00,SF12BW125,-112,node3,3.0
1077,2019-10-29 08:50:15.474351872+00:00,SF12BW125,-114,node1,2.2
1078,2019-10-29 08:50:53.400846848+00:00,SF12BW125,-111,node3,1.2
1079,2019-10-29 08:51:03.841182976+00:00,SF12BW125,-113,node2,-2.0
1080,2019-10-29 08:51:59.521600+00:00,SF12BW125,-114,node3,2.0
1081,2019-10-29 08:52:09.962369792+00:00,SF12BW125,-113,node2,0.8
1082,2019-10-29 08:52:27.708622080+00:00,SF12BW125,-113,node1,0.8
1083,2019-10-29 08:53:05.632420096+00:00,SF12BW125,-114,node3,1.8
1084,2019-10-29 08:53:16.080465920+00:00,SF12BW125,-113,node2,0.2
1085,2019-10-29 08:54:11.749223936+00:00,SF12BW125,-112,node3,2.0
1086,2019-10-29 08:54:22.198066944+00:00,SF12BW125,-114,node2,0.8
1087,2019-10-29 08:54:39.941144832+00:00,SF12BW125,-112,node1,1.5
1088,2019-10-29 08:55:17.865919232+00:00,SF12BW125,-114,node3,3.2
1089,2019-10-29 08:55:28.316154880+00:00,SF12BW125,-112,node2,1.8
1090,2019-10-29 08:55:46.056955136+00:00,SF12BW125,-113,node1,2.5
1091,2019-10-29 08:56:23.985775104+00:00,SF12BW125,-113,node3,3.8
1092,2019-10-29 08:56:52.177509120+00:00,SF12BW125,-114,node1,2.0
1093,2019-10-29 08:57:30.099816960+00:00,SF12BW125,-113,node3,3.0
1094,2019-10-29 08:57:40.551937024+00:00,SF12BW125,-114,node2,0.5
1095,2019-10-29 08:58:46.666857984+00:00,SF12BW125,-112,node2,1.2
1096,2019-10-29 08:59:04.406161152+00:00,SF12BW125,-114,node1,2.2
1097,2019-10-29 08:59:42.333189120+00:00,SF12BW125,-111,node3,2.8
1098,2019-10-29 08:59:52.787038976+00:00,SF12BW125,-113,node2,1.2
1099,2019-10-29 09:00:58.904476928+00:00,SF12BW125,-113,node2,1.8
1100,2019-10-29 09:01:16.644013056+00:00,SF12BW125,-113,node1,2.8
1101,2019-10-29 09:01:54.570974976+00:00,SF12BW125,-109,node3,0.5
1102,2019-10-29 09:02:05.023963904+00:00,SF12BW125,-112,node2,-0.2
1103,2019-10-29 09:02:22.761939968+00:00,SF12BW125,-112,node1,0.0
1104,2019-10-29 09:03:00.689335040+00:00,SF12BW125,-110,node3,0.2
1105,2019-10-29 09:03:11.140363008+00:00,SF12BW125,-113,node2,-0.2
1106,2019-10-29 09:03:28.877291008+00:00,SF12BW125,-112,node1,0.5
1107,2019-10-29 09:04:17.259625984+00:00,SF12BW125,-111,node2,-1.0
1108,2019-10-29 09:04:35.000369152+00:00,SF12BW125,-113,node1,0.0
1109,2019-10-29 09:05:12.922040832+00:00,SF12BW125,-113,node3,1.0
1110,2019-10-29 09:05:41.111557888+00:00,SF12BW125,-109,node1,0.5
1111,2019-10-29 09:06:19.042210048+00:00,SF12BW125,-110,node3,0.5
1112,2019-10-29 09:06:29.495506944+00:00,SF12BW125,-114,node2,1.2
1113,2019-10-29 09:06:47.228807936+00:00,SF12BW125,-113,node1,2.2
1114,2019-10-29 09:07:25.156409856+00:00,SF12BW125,-110,node3,3.0
1115,2019-10-29 09:07:53.345959936+00:00,SF12BW125,-113,node1,1.2
1116,2019-10-29 09:08:31.274689024+00:00,SF12BW125,-112,node3,1.8
1117,2019-10-29 09:08:41.993089792+00:00,SF12BW125,-112,node2,-0.2
1118,2019-10-29 09:08:59.463656960+00:00,SF12BW125,-111,node1,1.0
1119,2019-10-29 09:09:37.397694976+00:00,SF12BW125,-107,node3,0.8
1120,2019-10-29 09:09:47.841245952+00:00,SF12BW125,-113,node2,0.0
1121,2019-10-29 09:10:05.583077888+00:00,SF12BW125,-113,node1,1.0
1122,2019-10-29 09:10:43.510294016+00:00,SF12BW125,-112,node3,0.0
1123,2019-10-29 09:10:53.964032+00:00,SF12BW125,-111,node2,-0.2
1124,2019-10-29 09:11:11.705456128+00:00,SF12BW125,-111,node1,0.5
1125,2019-10-29 09:11:49.628241920+00:00,SF12BW125,-113,node3,0.0
1126,2019-10-29 09:12:17.821608192+00:00,SF12BW125,-113,node1,0.2
1127,2019-10-29 09:12:55.745645056+00:00,SF12BW125,-111,node3,-0.8
1128,2019-10-29 09:13:06.200553984+00:00,SF12BW125,-112,node2,-0.8
1129,2019-10-29 09:13:23.934433024+00:00,SF12BW125,-112,node1,-0.2
1130,2019-10-29 09:14:01.859200+00:00,SF12BW125,-113,node3,-1.8
1131,2019-10-29 09:14:12.318355200+00:00,SF12BW125,-112,node2,-0.8
1132,2019-10-29 09:14:30.058500096+00:00,SF12BW125,-112,node1,0.5
1133,2019-10-29 09:15:18.434708992+00:00,SF12BW125,-111,node2,-2.0
1134,2019-10-29 09:16:14.094882048+00:00,SF12BW125,-110,node3,-1.5
1135,2019-10-29 09:16:24.550006016+00:00,SF12BW125,-112,node2,-0.5
1136,2019-10-29 09:16:42.282184960+00:00,SF12BW125,-111,node1,0.8
1137,2019-10-29 09:17:20.218721024+00:00,SF12BW125,-112,node3,-2.2
1138,2019-10-29 09:17:30.673758976+00:00,SF12BW125,-112,node2,-1.8
1139,2019-10-29 09:17:48.403003904+00:00,SF12BW125,-112,node1,0.0
1140,2019-10-29 09:18:26.332470784+00:00,SF12BW125,-111,node3,-1.5
1141,2019-10-29 09:18:54.521390848+00:00,SF12BW125,-113,node1,0.5
1142,2019-10-29 09:19:32.445303808+00:00,SF12BW125,-113,node3,-1.0
1143,2019-10-29 09:19:42.900376064+00:00,SF12BW125,-110,node2,-2.8
1144,2019-10-29 09:20:38.563142144+00:00,SF12BW125,-113,node3,-0.2
1145,2019-10-29 09:20:49.020103936+00:00,SF12BW125,-112,node2,-1.8
1146,2019-10-29 09:21:44.694395136+00:00,SF12BW125,-112,node3,-0.5
1147,2019-10-29 09:21:55.134968064+00:00,SF12BW125,-111,node2,-1.5
1148,2019-10-29 09:22:12.876353024+00:00,SF12BW125,-111,node1,0.2
1149,2019-10-29 09:22:50.802817024+00:00,SF12BW125,-112,node3,-0.8
1150,2019-10-29 09:23:01.260623872+00:00,SF12BW125,-111,node2,-1.5
1151,2019-10-29 09:23:18.993318912+00:00,SF12BW125,-113,node1,-1.8
1152,2019-10-29 09:23:56.915077888+00:00,SF12BW125,-113,node3,0.2
1153,2019-10-29 09:24:25.106266880+00:00,SF12BW125,-113,node1,-1.0
1154,2019-10-29 09:25:03.039804928+00:00,SF12BW125,-112,node3,-0.8
1155,2019-10-29 09:25:13.496696064+00:00,SF12BW125,-110,node2,-2.5
1156,2019-10-29 09:25:31.223607040+00:00,SF12BW125,-112,node1,-0.2
1157,2019-10-29 09:26:19.606332160+00:00,SF12BW125,-111,node2,-1.8
1158,2019-10-29 09:26:37.337148928+00:00,SF12BW125,-111,node1,-1.8
1159,2019-10-29 09:27:15.272206080+00:00,SF12BW125,-112,node3,-1.2
1160,2019-10-29 09:27:25.723581184+00:00,SF12BW125,-112,node2,-3.0
1161,2019-10-29 09:27:43.459687936+00:00,SF12BW125,-113,node1,0.2
1162,2019-10-29 09:28:21.388848128+00:00,SF12BW125,-110,node3,-2.5
1163,2019-10-29 09:28:31.853224960+00:00,SF12BW125,-111,node2,-2.2
1164,2019-10-29 09:28:49.572613120+00:00,SF12BW125,-112,node1,-2.2
1165,2019-10-29 09:29:27.510785024+00:00,SF12BW125,-109,node3,-0.5
1166,2019-10-29 09:29:37.961974016+00:00,SF12BW125,-112,node2,-3.2
1167,2019-10-29 09:30:44.150664960+00:00,SF12BW125,-112,node2,-2.2
1168,2019-10-29 09:31:01.809356800+00:00,SF12BW125,-110,node1,-1.5
1169,2019-10-29 09:31:50.201112064+00:00,SF12BW125,-110,node2,-2.5
1170,2019-10-29 09:32:07.929965056+00:00,SF12BW125,-111,node1,-0.8
1171,2019-10-29 09:32:45.853041920+00:00,SF12BW125,-113,node3,-1.2
1172,2019-10-29 09:33:14.043963904+00:00,SF12BW125,-112,node1,-2.8
1173,2019-10-29 09:33:51.968952832+00:00,SF12BW125,-112,node3,-0.2
1174,2019-10-29 09:34:02.435714048+00:00,SF12BW125,-113,node2,-2.5
1175,2019-10-29 09:34:20.157572096+00:00,SF12BW125,-113,node1,-1.5
1176,2019-10-29 09:34:58.092788992+00:00,SF12BW125,-111,node3,-1.5
1177,2019-10-29 09:36:04.212211968+00:00,SF12BW125,-108,node3,-1.8
1178,2019-10-29 09:36:14.672090112+00:00,SF12BW125,-110,node2,-2.8
1179,2019-10-29 09:37:38.515094016+00:00,SF12BW125,-110,node1,-0.8
1180,2019-10-29 09:38:16.444171008+00:00,SF12BW125,-112,node3,-0.2
1181,2019-10-29 09:38:26.901745152+00:00,SF12BW125,-110,node2,-2.2
1182,2019-10-29 09:38:44.639926016+00:00,SF12BW125,-112,node1,-2.0
1183,2019-10-29 09:39:33.024570880+00:00,SF12BW125,-111,node2,-3.5
1184,2019-10-29 09:40:28.673083904+00:00,SF12BW125,-109,node3,-1.8
1185,2019-10-29 09:40:56.863325952+00:00,SF12BW125,-112,node1,-0.5
1186,2019-10-29 09:41:45.260883200+00:00,SF12BW125,-110,node2,-3.0
1187,2019-10-29 09:42:02.977323008+00:00,SF12BW125,-110,node1,-2.8
1188,2019-10-29 09:42:40.912890880+00:00,SF12BW125,-112,node3,-0.5
1189,2019-10-29 09:42:51.375452160+00:00,SF12BW125,-112,node2,-3.2
1190,2019-10-29 09:43:09.098298112+00:00,SF12BW125,-113,node1,-2.2
1191,2019-10-29 09:43:47.032759808+00:00,SF12BW125,-109,node3,-1.0
1192,2019-10-29 09:44:15.223970048+00:00,SF12BW125,-110,node1,-1.5
1193,2019-10-29 09:44:53.144190976+00:00,SF12BW125,-109,node3,-2.0
1194,2019-10-29 09:45:03.613604096+00:00,SF12BW125,-112,node2,-2.2
1195,2019-10-29 09:45:21.331668992+00:00,SF12BW125,-112,node1,-2.8
1196,2019-10-29 09:45:59.261552128+00:00,SF12BW125,-109,node3,-1.0
1197,2019-10-29 09:46:09.744809984+00:00,SF12BW125,-110,node2,-3.0
1198,2019-10-29 09:46:27.453540096+00:00,SF12BW125,-112,node1,-3.0
1199,2019-10-29 09:47:05.413831936+00:00,SF12BW125,-109,node3,-0.8
1200,2019-10-29 09:47:15.844840960+00:00,SF12BW125,-112,node2,-2.2
1201,2019-10-29 09:47:33.568499200+00:00,SF12BW125,-113,node1,-1.2
1202,2019-10-29 09:48:11.511318016+00:00,SF12BW125,-109,node3,-1.5
1203,2019-10-29 09:48:21.964162048+00:00,SF12BW125,-113,node2,-4.2
1204,2019-10-29 09:49:17.612430080+00:00,SF12BW125,-113,node3,-1.0
1205,2019-10-29 09:49:28.076883200+00:00,SF12BW125,-111,node2,-3.0
1206,2019-10-29 09:49:45.800681984+00:00,SF12BW125,-110,node1,-2.5
1207,2019-10-29 09:50:23.730316032+00:00,SF12BW125,-111,node3,-3.0
1208,2019-10-29 09:51:29.850779904+00:00,SF12BW125,-109,node3,-1.8
1209,2019-10-29 09:52:35.962138880+00:00,SF12BW125,-112,node3,-2.0
1210,2019-10-29 09:52:46.432619008+00:00,SF12BW125,-112,node2,-3.8
1211,2019-10-29 09:53:04.153932032+00:00,SF12BW125,-108,node1,-3.0
1212,2019-10-29 09:53:42.078633984+00:00,SF12BW125,-111,node3,-1.8
1213,2019-10-29 09:53:52.549318912+00:00,SF12BW125,-112,node2,-3.8
1214,2019-10-29 09:54:10.270009088+00:00,SF12BW125,-112,node1,-3.0
1215,2019-10-29 09:54:58.663190016+00:00,SF12BW125,-111,node2,-2.5
1216,2019-10-29 09:55:16.381580032+00:00,SF12BW125,-112,node1,-2.0
1217,2019-10-29 09:55:54.310127872+00:00,SF12BW125,-111,node3,-0.8
1218,2019-10-29 09:56:04.783681024+00:00,SF12BW125,-111,node2,-3.2
1219,2019-10-29 09:56:22.499089920+00:00,SF12BW125,-111,node1,-1.2
1220,2019-10-29 09:57:00.427019008+00:00,SF12BW125,-110,node3,-1.5
1221,2019-10-29 09:57:10.898022912+00:00,SF12BW125,-112,node2,-3.2
1222,2019-10-29 09:57:28.624111872+00:00,SF12BW125,-110,node1,-3.2
1223,2019-10-29 09:58:17.020600064+00:00,SF12BW125,-109,node2,-3.8
1224,2019-10-29 09:59:12.666279936+00:00,SF12BW125,-112,node3,-1.2
1225,2019-10-29 09:59:23.135598848+00:00,SF12BW125,-110,node2,-3.0
1226,2019-10-29 09:59:40.853606912+00:00,SF12BW125,-113,node1,-4.0
1227,2019-10-29 10:00:18.780350976+00:00,SF12BW125,-111,node3,-1.0
1228,2019-10-29 10:00:29.252850176+00:00,SF12BW125,-112,node2,-2.0
